# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FilePageCacheLockFree.housekeeperTimeSpentMs,1769794906310000000,1769794966326000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1769794906310000000,1769794966326000000,0
FilePageCache.pageFastCacheHits,1769794906310000000,1769794966326000000,16329
FilePageCacheLockFree.totalNativeBytesReclaimed,1769794906310000000,1769794966326000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1769794906310000000,1769794966326000000,12186
FilePageCacheLockFree.heapBytesInUse,1769794906310000000,1769794966326000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1769794906310000000,1769794966326000000,0
MappedFileStorage.totalPagesMapped,1769794906310000000,1769794966326000000,21
FilePageCacheLockFree.totalPagesWriteMs,1769794906310000000,1769794966326000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1769794906310000000,1769794966326000000,36511513
FilePageCacheLockFree.nativeBytesInUse,1769794906310000000,1769794966326000000,0
FilePageCache.maxCacheSizeInBytes,1769794906310000000,1769794966326000000,160448512
FilePageCacheLockFree.totalPagesReclaimed,1769794906310000000,1769794966326000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1769794906310000000,1769794966326000000,0
FilePageCache.pageLoads,1769794906310000000,1769794966326000000,158
FilePageCacheLockFree.totalPagesRequested,1769794906310000000,1769794966326000000,0
FilePageCache.maxRegisteredFiles,1769794906310000000,1769794966326000000,252
FilePageCacheLockFree.totalHeapBytesReclaimed,1769794906310000000,1769794966326000000,0
FilePageCacheLockFree.totalPagesAllocated,1769794906310000000,1769794966326000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1769794906310000000,1769794966326000000,0
StreamlinedBlobStorage.recordsDeleted,1769794906310000000,1769794966326000000,59
FilePageCacheLockFree.totalClosedStoragesReclaimed,1769794906310000000,1769794966326000000,0
DirectByteBufferAllocator.disposed,1769794906310000000,1769794966326000000,0
FilePageCacheLockFree.totalBytesWritten,1769794906310000000,1769794966326000000,0
IndexesFlusher.totalFlushingTimeUs,1769794906310000000,1769794966326000000,123291
Indexes.stubs.lookups,1769794906310000000,1769794966326000000,6
Indexes.entries.lookups,1769794906310000000,1769794966326000000,898
Indexing.writer_3.totalTimeSpentWritingMs,1769794906310000000,1769794966326000000,0
Indexes.entries.lookupDuration90PMs,1769794906310000000,1769794966326000000,0.0
Indexing.cache.totalCacheAccesses,1769794906310000000,1769794966326000000,11986
Indexes.allKeys.lookups,1769794906310000000,1769794966326000000,0
Indexing.cache.totalCacheEvicted,1769794906310000000,1769794966326000000,10215
Indexes.entries.lookupDurationAvgMs,1769794906310000000,1769794966326000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1769794906310000000,1769794966326000000,2
Indexes.allKeys.lookupDuration90PMs,1769794906310000000,1769794966326000000,0.0
IndexesFlusher.totalFlushes,1769794906310000000,1769794966326000000,59
Indexes.stubs.lookupDurationAvgMs,1769794906310000000,1769794966326000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1769794906310000000,1769794966326000000,4
Indexing.cache.totalCacheMisses,1769794906310000000,1769794966326000000,10255
Indexing.totalTimeIndexersSleptMs,1769794906310000000,1769794966326000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1769794906310000000,1769794966326000000,6
Indexes.stubs.lookupDurationMaxMs,1769794906310000000,1769794966326000000,0.0
Indexes.stubs.lookupDuration90PMs,1769794906310000000,1769794966326000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1769794906310000000,1769794966326000000,0.0
Indexing.writesQueuedMax,1769794906310000000,1769794966326000000,0
IndexesFlusher.totalFlushesRetried,1769794906310000000,1769794966326000000,0
Indexing.writesQueuedMin,1769794906310000000,1769794966326000000,9223372036854775807
Indexes.entries.lookupDurationMaxMs,1769794906310000000,1769794966326000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1769794906310000000,1769794966326000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1769794906310000000,1769794966326000000,0
WriteAction.executionsCount,1769794906310000000,1769794966326000000,122
AWTEventQueue.dispatchTimeMaxNs,1769794906310000000,1769794966326000000,0
FlushQueue.queueSizeMax,1769794906310000000,1769794966326000000,0
AWTEventQueue.dispatchTimeTotalNS,1769794906310000000,1769794966326000000,7191005262
FlushQueue.queueSize90P,1769794906310000000,1769794966326000000,0
FlushQueue.tasksExecuted,1769794906310000000,1769794966326000000,0
NonBlockingReadAction.failedExecutionTimeUs,1769794906310000000,1769794966326000000,81620
NonBlockingReadAction.finalizedExecutionsCount,1769794906310000000,1769794966326000000,301
ReadAction.executionsCount,1769794906310000000,1769794966326000000,367418
FlushQueue.queueSizeAvg,1769794906310000000,1769794966326000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1769794906310000000,1769794966326000000,764391
FlushQueue.waitingTimeAvgNs,1769794906310000000,1769794966326000000,0.0
FlushQueue.waitingTimeMaxNs,1769794906310000000,1769794966326000000,0
FlushQueue.waitingTime90PNs,1769794906310000000,1769794966326000000,0
NonBlockingReadAction.failedExecutionsCount,1769794906310000000,1769794966326000000,2
FlushQueue.executionTime90PNs,1769794906310000000,1769794966326000000,0
AWTEventQueue.dispatchTime90PNs,1769794906310000000,1769794966326000000,0
FlushQueue.executionTimeMaxNs,1769794906310000000,1769794966326000000,0
FlushQueue.executionTimeAvgNs,1769794906310000000,1769794966326000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1769794906310000000,1769794966326000000,0.0
AWTEventQueue.eventsDispatched,1769794906310000000,1769794966326000000,0
JVM.totalBytesAllocated,1769794906310000000,1769794966326000000,8694740232
JVM.threadCount,1769794906310000000,1769794966326000000,142
JVM.totalTimeAtSafepointsMs,1769794906310000000,1769794966326000000,750
JVM.GC.collections,1769794906310000000,1769794966326000000,66
OS.loadAverage,1769794906310000000,1769794966326000000,2.5341796875
JVM.totalTimeToSafepointsMs,1769794906310000000,1769794966326000000,41
JVM.maxHeapBytes,1769794906310000000,1769794966326000000,4196401152
JVM.newThreadsCount,1769794906310000000,1769794966326000000,155
JVM.totalDirectByteBuffersBytes,1769794906310000000,1769794966326000000,164066750
JVM.totalSafepointCount,1769794906310000000,1769794966326000000,307
JVM.totalCpuTimeMs,1769794906310000000,1769794966326000000,94090
JVM.usedHeapBytes,1769794906310000000,1769794966326000000,775584632
JVM.GC.collectionTimesMs,1769794906310000000,1769794966326000000,695
JVM.maxThreadCount,1769794906310000000,1769794966326000000,145
JVM.usedNativeBytes,1769794906310000000,1769794966326000000,375004864
cacheStateStorage.get.counter,1769794906310000000,1769794966326000000,153
cacheStateStorage.get.duration,1769794906310000000,1769794966326000000,124
cacheStateStorage.set.duration,1769794906310000000,1769794966326000000,19
cacheStateStorage.set.counter,1769794906310000000,1769794966326000000,4
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1769794906310000000,1769794966326000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1769794906310000000,1769794966326000000,19
workspaceModel.cachedValueWithParameters.total.get.count,1769794906310000000,1769794966326000000,0
workspaceModel.update.unloaded.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.to.snapshot.ms,1769794906310000000,1769794966326000000,0
workspaceModel.workspaceFileIndexData.instances.count,1769794906310000000,1769794966326000000,1
workspaceModel.workspaceFileIndexData.init.ms,1769794906310000000,1769794966326000000,102
workspaceModel.pre.handlers.ms,1769794906310000000,1769794966326000000,0
workspaceModel.collect.changes.ms,1769794906310000000,1769794966326000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1769794906310000000,1769794966326000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1769794906310000000,1769794966326000000,0
workspaceModel.updates.count,1769794906310000000,1769794966326000000,3
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1769794906310000000,1769794966326000000,0
workspaceModel.initializing.ms,1769794906310000000,1769794966326000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1769794906310000000,1769794966326000000,0
workspaceModel.full.replace.project.model.ms,1769794906310000000,1769794966326000000,2
workspaceModel.on.before.changed.ms,1769794906310000000,1769794966326000000,15
workspaceModel.replace.project.model.ms,1769794906310000000,1769794966326000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1769794906310000000,1769794966326000000,0
workspaceModel.updates.ms,1769794906310000000,1769794966326000000,29
workspaceModel.on.changed.ms,1769794906310000000,1769794966326000000,5
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1769794906310000000,1769794966326000000,2551
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1769794906310000000,1769794966326000000,180
workspaceModel.loading.total.ms,1769794906310000000,1769794966326000000,110
workspaceModel.init.bridges.ms,1769794906310000000,1769794966326000000,1
workspaceModel.updates.precise.ms,1769794906310000000,1769794966326000000,6
workspaceModel.cachedValueWithParameters.from.cache.count,1769794906310000000,1769794966326000000,0
workspaceModel.cachedValue.from.cache.count,1769794906310000000,1769794966326000000,114895
workspaceModel.cachedValue.calculated.count,1769794906310000000,1769794966326000000,9
workspaceModel.check.recursive.update.ms,1769794906310000000,1769794966326000000,0
workspaceModel.cachedValueWithParameters.clear.count,1769794906310000000,1769794966326000000,0
workspaceModel.cachedValue.total.get.count,1769794906310000000,1769794966326000000,114904
workspaceModel.workspaceFileIndexData.processFileSets.ms,1769794906310000000,1769794966326000000,0
workspaceModel.cachedValue.clear.count,1769794906310000000,1769794966326000000,0
workspaceModel.loading.from.cache.ms,1769794906310000000,1769794966326000000,105
lexer.RELAX-NG.size.bytes,1769794906310000000,1769794966326000000,117
lexer.RELAX-NG.time.ns,1769794906310000000,1769794966326000000,954743
lexer.HTML.size.bytes,1769794906310000000,1769794966326000000,27400
DiskQueryRelay.tasksExecuted,1769794906310000000,1769794966326000000,16894
parser.PythonStub.size.bytes,1769794906310000000,1769794966326000000,201548
writeAction.max.wait.ms,1769794906310000000,1769794966326000000,345
lexer.PythonStub.time.ns,1769794906310000000,1769794966326000000,18829665
lexer.PythonStub.size.bytes,1769794906310000000,1769794966326000000,201548
parser.Requirements.size.bytes,1769794906310000000,1769794966326000000,13
writeAction.wait.ms,1769794906310000000,1769794966326000000,400
lexer.HTML.time.ns,1769794906310000000,1769794966326000000,16604914
parser.Requirements.time.ns,1769794906310000000,1769794966326000000,5252435
DiskQueryRelay.taskWaitingTotalTimeUs,1769794906310000000,1769794966326000000,1488002
lexer.Requirements.size.bytes,1769794906310000000,1769794966326000000,13
parser.RELAX-NG.size.bytes,1769794906310000000,1769794966326000000,117
parser.RELAX-NG.time.ns,1769794906310000000,1769794966326000000,1430420
DiskQueryRelay.taskExecutionTotalTimeUs,1769794906310000000,1769794966326000000,529224
lexer.Requirements.time.ns,1769794906310000000,1769794966326000000,1230443
parser.HTML.time.ns,1769794906310000000,1769794966326000000,18311786
DiskQueryRelay.tasksRequested,1769794906310000000,1769794966326000000,16894
parser.PythonStub.time.ns,1769794906310000000,1769794966326000000,37281096
lexer.Python.time.ns,1769794906310000000,1769794966326000000,253638882
writeAction.count,1769794906310000000,1769794966326000000,122
lexer.Python.size.bytes,1769794906310000000,1769794966326000000,924615
parser.Python.time.ns,1769794906310000000,1769794966326000000,909072368
writeAction.median.wait.ms,1769794906310000000,1769794966326000000,300
parser.Python.size.bytes,1769794906310000000,1769794966326000000,924615
parser.HTML.size.bytes,1769794906310000000,1769794966326000000,27400
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1769794906310000000,1769794966326000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1769794906310000000,1769794966326000000,0
jps.global.initialize.library.bridges.ms,1769794906310000000,1769794966326000000,0
jps.artifact.entities.serializer.save.entities.ms,1769794906310000000,1769794966326000000,0
jps.project.serializers.load.ms,1769794906310000000,1769794966326000000,28
jps.save.global.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1769794906310000000,1769794966326000000,10
workspaceModel.global.apply.state.to.project.builder.ms,1769794906310000000,1769794966326000000,2
jps.facet.change.listener.before.change.events.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1769794906310000000,1769794966326000000,0
workspaceModel.save.cache.to.file.ms,1769794906310000000,1769794966326000000,43
jps.project.serializers.save.ms,1769794906310000000,1769794966326000000,0
jps.global.get.library.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1769794906310000000,1769794966326000000,0
jps.global.get.libraries.ms,1769794906310000000,1769794966326000000,0
jps.global.handle.changed.events.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1769794906310000000,1769794966326000000,2
workspaceModel.mutableEntityStorage.entities.ms,1769794906310000000,1769794966326000000,1
workspaceModel.moduleBridge.before.changed.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1769794906310000000,1769794966326000000,1
jps.load.initial.state.ms,1769794906310000000,1769794966326000000,37
workspaceModel.delayed.project.synchronizer.sync.ms,1769794906310000000,1769794966326000000,49
jps.facet.change.listener.init.bridge.ms,1769794906310000000,1769794966326000000,0
jps.library.entities.serializer.load.entities.ms,1769794906310000000,1769794966326000000,0
jps.storage.jps.conf.reader.load.component.ms,1769794906310000000,1769794966326000000,4
jps.facet.change.listener.process.change.events.ms,1769794906310000000,1769794966326000000,0
jps.artifact.entities.serializer.load.entities.ms,1769794906310000000,1769794966326000000,0
jps.apply.loaded.storage.ms,1769794906310000000,1769794966326000000,15
jps.reload.project.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1769794906310000000,1769794966326000000,1
workspaceModel.mutableEntityStorage.instances.count,1769794906310000000,1769794966326000000,27
jps.global.get.library.by.name.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1769794906310000000,1769794966326000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1769794906310000000,1769794966326000000,379
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleBridge.update.option.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1769794906310000000,1769794966326000000,23
workspaceModel.moduleManagerBridge.newModule.ms,1769794906310000000,1769794966326000000,0
jps.global.initialize.library.bridges.after.loading.ms,1769794906310000000,1769794966326000000,0
workspaceModel.global.apply.state.to.project.ms,1769794906310000000,1769794966326000000,38
workspaceModel.global.updates.ms,1769794906310000000,1769794966326000000,8
jps.app.storage.content.reader.load.component.ms,1769794906310000000,1769794966326000000,5
jps.save.changed.project.entities.ms,1769794906310000000,1769794966326000000,0
jps.module.iml.entities.serializer.save.entities.ms,1769794906310000000,1769794966326000000,0
jps.global.handle.before.change.events.ms,1769794906310000000,1769794966326000000,0
workspaceModel.global.updates.count,1769794906310000000,1769794966326000000,1
jps.module.iml.entities.serializer.load.entities.ms,1769794906310000000,1769794966326000000,17
jps.load.project.to.empty.storage.ms,1769794906310000000,1769794966326000000,32
workspaceModel.mutableEntityStorage.collect.changes.ms,1769794906310000000,1769794966326000000,0
workspaceModel.do.save.caches.ms,1769794906310000000,1769794966326000000,40
workspaceModel.moduleBridge.facet.initialization.ms,1769794906310000000,1769794966326000000,1
jps.library.entities.serializer.save.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1769794906310000000,1769794966326000000,3
workspaceModel.load.cache.metadata.from.file.ms,1769794906310000000,1769794966326000000,14
workspaceModel.load.cache.from.file.ms,1769794906310000000,1769794966326000000,112
workspaceModel.sync.entities.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1769794906310000000,1769794966326000000,1
workspaceModel.mutableEntityStorage.to.snapshot.ms,1769794906310000000,1769794966326000000,1
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1769794906310000000,1769794966326000000,27
workspaceModel.moduleManagerBridge.load.module.ms,1769794906310000000,1769794966326000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1769794906310000000,1769794966326000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1769794906310000000,1769794966326000000,0
workspaceModel.orphan.listener.update.ms,1769794906310000000,1769794966326000000,2
VFS.contentStorage.recordsRead,1769794906310000000,1769794966326000000,498
FileNameCache.queries,1769794906310000000,1769794966326000000,7779648
VFS.contentStorage.recordsStored,1769794906310000000,1769794966326000000,0
VFS.fileByIdCache.hits,1769794906310000000,1769794966326000000,0
VFS.contentStorage.recordsReadDecompressed,1769794906310000000,1769794966326000000,33
VFS.fileByIdCache.misses,1769794906310000000,1769794966326000000,51678
VFS.contentStorage.recordsStoredSize,1769794906310000000,1769794966326000000,0
VFS.contentStorage.recordsStoredCompressed,1769794906310000000,1769794966326000000,0
VFS.contentStorage.recordsDeduplicated,1769794906310000000,1769794966326000000,0
VFS.invertedFileNameIndex.requests,1769794906310000000,1769794966326000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1769794906310000000,1769794966326000000,11403
VFS.contentStorage.recordsReadSize,1769794906310000000,1769794966326000000,3016345
FileNameCache.totalMisses,1769794906310000000,1769794966326000000,3328
VFS.fileChildByName,1769794906310000000,1769794966326000000,205709
VFS.contentStorage.recordsUncompressedSize,1769794906310000000,1769794966326000000,0
sorting.items.12,1769794906310000000,1769794966326000000,1
sorting.items.5,1769794906310000000,1769794966326000000,2
sorting.items.6,1769794906310000000,1769794966326000000,3
model.items.8,1769794906310000000,1769794966326000000,1
sorting.time.12,1769794906310000000,1769794966326000000,1
model.items.5,1769794906310000000,1769794966326000000,2
model.items.10,1769794906310000000,1769794966326000000,1
sorting.time.10,1769794906310000000,1769794966326000000,1
sorting.time.5,1769794906310000000,1769794966326000000,1
sorting.items.8,1769794906310000000,1769794966326000000,1
model.time.3,1769794906310000000,1769794966326000000,4
sorting.items.7,1769794906310000000,1769794966326000000,2
sorting.time.7,1769794906310000000,1769794966326000000,1
model.items.3,1769794906310000000,1769794966326000000,17
sorting.items.0,1769794906310000000,1769794966326000000,5
model.items.7,1769794906310000000,1769794966326000000,2
sorting.time.6,1769794906310000000,1769794966326000000,2
sorting.time.8,1769794906310000000,1769794966326000000,1
model.items.12,1769794906310000000,1769794966326000000,1
sorting.items.10,1769794906310000000,1769794966326000000,1
sorting.time.11,1769794906310000000,1769794966326000000,1
sorting.time.3,1769794906310000000,1769794966326000000,8
sorting.time.0,1769794906310000000,1769794966326000000,11
sorting.items.3,1769794906310000000,1769794966326000000,17
model.items.6,1769794906310000000,1769794966326000000,3
reordered.by.ml,1769794906310000000,1769794966326000000,28
model.items.0,1769794906310000000,1769794966326000000,5
FilePageCacheLockFree.housekeeperTurnsSkipped,1769794966326000000,1769795026321000000,0
DirectByteBufferAllocator.reclaimed,1769794966326000000,1769795026321000000,0
StorageLockContext.competingThreads.avg,1769794966326000000,1769795026321000000,0.0
FilePageCacheLockFree.housekeeperTurnsDone,1769794966326000000,1769795026321000000,0
FilePageCache.totalPageLoadsUs,1769794966326000000,1769795026321000000,167
StreamlinedBlobStorage.recordsRelocated,1769794966326000000,1769795026321000000,0
StorageLockContext.competingThreads.90P,1769794966326000000,1769795026321000000,0
FilePageCache.disposedBuffers,1769794966326000000,1769795026321000000,0
MappedFileStorage.totalBytesMapped,1769794966326000000,1769795026321000000,261357568
FilePageCacheLockFree.totalHeapBytesAllocated,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalPagesReadMs,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalBytesRead,1769794966326000000,1769795026321000000,0
FilePageCache.totalPageDisposalsUs,1769794966326000000,1769795026321000000,9
FilePageCache.pageHits,1769794966326000000,1769795026321000000,94
MappedFileStorage.storages,1769794966326000000,1769795026321000000,16
StreamlinedBlobStorage.recordsAllocated,1769794966326000000,1769795026321000000,0
DirectByteBufferAllocator.misses,1769794966326000000,1769795026321000000,1
DirectByteBufferAllocator.hits,1769794966326000000,1769795026321000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1769794966326000000,1769795026321000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1769794966326000000,1769795026321000000,0
FilePageCache.uncachedFileAccess,1769794966326000000,1769795026321000000,12
FilePageCacheLockFree.totalPagesHandedOver,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalBytesRequested,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalPagesWritten,1769794966326000000,1769795026321000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1769794966326000000,1769795026321000000,160456704
FilePageCache.capacityInBytes,1769794966326000000,1769795026321000000,503316478
StorageLockContext.competingThreads.max,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1769794966326000000,1769795026321000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1769794966326000000,1769795026321000000,0
FilePageCache.pageFastCacheHits,1769794966326000000,1769795026321000000,508
FilePageCacheLockFree.totalNativeBytesReclaimed,1769794966326000000,1769795026321000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1769794966326000000,1769795026321000000,12186
FilePageCacheLockFree.heapBytesInUse,1769794966326000000,1769795026321000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1769794966326000000,1769795026321000000,0
MappedFileStorage.totalPagesMapped,1769794966326000000,1769795026321000000,21
FilePageCacheLockFree.totalPagesWriteMs,1769794966326000000,1769795026321000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1769794966326000000,1769795026321000000,-1
FilePageCacheLockFree.nativeBytesInUse,1769794966326000000,1769795026321000000,0
FilePageCache.maxCacheSizeInBytes,1769794966326000000,1769795026321000000,160456704
FilePageCacheLockFree.totalPagesReclaimed,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1769794966326000000,1769795026321000000,0
FilePageCache.pageLoads,1769794966326000000,1769795026321000000,1
FilePageCacheLockFree.totalPagesRequested,1769794966326000000,1769795026321000000,0
FilePageCache.maxRegisteredFiles,1769794966326000000,1769795026321000000,252
FilePageCacheLockFree.totalHeapBytesReclaimed,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalPagesAllocated,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1769794966326000000,1769795026321000000,0
StreamlinedBlobStorage.recordsDeleted,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1769794966326000000,1769795026321000000,0
DirectByteBufferAllocator.disposed,1769794966326000000,1769795026321000000,0
FilePageCacheLockFree.totalBytesWritten,1769794966326000000,1769795026321000000,0
IndexesFlusher.totalFlushingTimeUs,1769794966326000000,1769795026321000000,51738
Indexes.stubs.lookups,1769794966326000000,1769795026321000000,6
Indexes.entries.lookups,1769794966326000000,1769795026321000000,762
Indexing.writer_3.totalTimeSpentWritingMs,1769794966326000000,1769795026321000000,0
Indexes.entries.lookupDuration90PMs,1769794966326000000,1769795026321000000,0.0
Indexing.cache.totalCacheAccesses,1769794966326000000,1769795026321000000,1626
Indexes.allKeys.lookups,1769794966326000000,1769795026321000000,0
Indexing.cache.totalCacheEvicted,1769794966326000000,1769795026321000000,270
Indexes.entries.lookupDurationAvgMs,1769794966326000000,1769795026321000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1769794966326000000,1769795026321000000,0
Indexes.allKeys.lookupDuration90PMs,1769794966326000000,1769795026321000000,0.0
IndexesFlusher.totalFlushes,1769794966326000000,1769795026321000000,60
Indexes.stubs.lookupDurationAvgMs,1769794966326000000,1769795026321000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1769794966326000000,1769795026321000000,0
Indexing.cache.totalCacheMisses,1769794966326000000,1769795026321000000,276
Indexing.totalTimeIndexersSleptMs,1769794966326000000,1769795026321000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1769794966326000000,1769795026321000000,0
Indexes.stubs.lookupDurationMaxMs,1769794966326000000,1769795026321000000,0.0
Indexes.stubs.lookupDuration90PMs,1769794966326000000,1769795026321000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1769794966326000000,1769795026321000000,0.0
Indexing.writesQueuedMax,1769794966326000000,1769795026321000000,0
