# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsReadDecompressed,1769706784667000000,1769706844745000000,31
VFS.contentStorage.recordsDecompressionTimeUs,1769706784667000000,1769706844745000000,15701
VFS.fileByIdCache.hits,1769706784667000000,1769706844745000000,0
VFS.contentStorage.recordsReadSize,1769706784667000000,1769706844745000000,1282186
workspaceModel.replace.project.model.ms,1769706784667000000,1769706844745000000,0
workspaceModel.init.bridges.ms,1769706784667000000,1769706844745000000,1
workspaceModel.update.unloaded.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.updates.ms,1769706784667000000,1769706844745000000,26
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1769706784667000000,1769706844745000000,2544
workspaceModel.loading.from.cache.ms,1769706784667000000,1769706844745000000,107
workspaceModel.cachedValue.calculated.count,1769706784667000000,1769706844745000000,9
workspaceModel.cachedValue.clear.count,1769706784667000000,1769706844745000000,0
workspaceModel.pre.handlers.ms,1769706784667000000,1769706844745000000,0
workspaceModel.workspaceFileIndexData.instances.count,1769706784667000000,1769706844745000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1769706784667000000,1769706844745000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1769706784667000000,1769706844745000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1769706784667000000,1769706844745000000,19
workspaceModel.to.snapshot.ms,1769706784667000000,1769706844745000000,0
workspaceModel.loading.total.ms,1769706784667000000,1769706844745000000,111
workspaceModel.on.before.changed.ms,1769706784667000000,1769706844745000000,13
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1769706784667000000,1769706844745000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1769706784667000000,1769706844745000000,0
workspaceModel.full.replace.project.model.ms,1769706784667000000,1769706844745000000,1
workspaceModel.initializing.ms,1769706784667000000,1769706844745000000,1
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.cachedValue.from.cache.count,1769706784667000000,1769706844745000000,9329
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1769706784667000000,1769706844745000000,0
workspaceModel.cachedValue.total.get.count,1769706784667000000,1769706844745000000,9338
workspaceModel.on.changed.ms,1769706784667000000,1769706844745000000,6
workspaceModel.cachedValueWithParameters.total.get.count,1769706784667000000,1769706844745000000,0
workspaceModel.workspaceFileIndexData.init.ms,1769706784667000000,1769706844745000000,106
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1769706784667000000,1769706844745000000,180
workspaceModel.check.recursive.update.ms,1769706784667000000,1769706844745000000,0
workspaceModel.collect.changes.ms,1769706784667000000,1769706844745000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1769706784667000000,1769706844745000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1769706784667000000,1769706844745000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1769706784667000000,1769706844745000000,0
workspaceModel.updates.count,1769706784667000000,1769706844745000000,3
workspaceModel.cachedValueWithParameters.clear.count,1769706784667000000,1769706844745000000,0
workspaceModel.updates.precise.ms,1769706784667000000,1769706844745000000,6
JVM.usedHeapBytes,1769706784667000000,1769706844745000000,582823144
JVM.maxThreadCount,1769706784667000000,1769706844745000000,204
OS.loadAverage,1769706784667000000,1769706844745000000,1.998046875
JVM.GC.collectionTimesMs,1769706784667000000,1769706844745000000,285
JVM.threadCount,1769706784667000000,1769706844745000000,155
JVM.totalDirectByteBuffersBytes,1769706784667000000,1769706844745000000,159991681
JVM.GC.collections,1769706784667000000,1769706844745000000,43
JVM.totalBytesAllocated,1769706784667000000,1769706844745000000,2845053840
JVM.totalTimeAtSafepointsMs,1769706784667000000,1769706844745000000,310
JVM.usedNativeBytes,1769706784667000000,1769706844745000000,381541160
JVM.maxHeapBytes,1769706784667000000,1769706844745000000,4196401152
JVM.totalCpuTimeMs,1769706784667000000,1769706844745000000,62080
JVM.totalSafepointCount,1769706784667000000,1769706844745000000,210
JVM.newThreadsCount,1769706784667000000,1769706844745000000,215
JVM.totalTimeToSafepointsMs,1769706784667000000,1769706844745000000,17
FilePageCache.maxRegisteredFiles,1769706784667000000,1769706844745000000,252
FilePageCache.totalPageDisposalsUs,1769706784667000000,1769706844745000000,660
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1769706784667000000,1769706844745000000,71268684
FilePageCacheLockFree.housekeeperTimeSpentMs,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesHandedOver,1769706784667000000,1769706844745000000,0
FilePageCache.disposedBuffers,1769706784667000000,1769706844745000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1769706784667000000,1769706844745000000,36511513
FilePageCacheLockFree.totalHeapBytesAllocated,1769706784667000000,1769706844745000000,0
FilePageCache.capacityInBytes,1769706784667000000,1769706844745000000,503316478
FilePageCache.totalPageLoadsUs,1769706784667000000,1769706844745000000,151622
FilePageCacheLockFree.nativeBytesInUse,1769706784667000000,1769706844745000000,0
MappedFileStorage.totalPagesMapped,1769706784667000000,1769706844745000000,21
FilePageCacheLockFree.totalPagesReclaimed,1769706784667000000,1769706844745000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1769706784667000000,1769706844745000000,152068096
DirectByteBufferAllocator.hits,1769706784667000000,1769706844745000000,3
MappedFileStorage.storages,1769706784667000000,1769706844745000000,16
FilePageCacheLockFree.totalHeapBytesReclaimed,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesAllocated,1769706784667000000,1769706844745000000,0
DirectByteBufferAllocator.disposed,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1769706784667000000,1769706844745000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1769706784667000000,1769706844745000000,10011
FilePageCacheLockFree.totalBytesWritten,1769706784667000000,1769706844745000000,0
FilePageCache.pageHits,1769706784667000000,1769706844745000000,117
StreamlinedBlobStorage.recordsRelocated,1769706784667000000,1769706844745000000,0
FilePageCache.pageLoads,1769706784667000000,1769706844745000000,151
FilePageCache.pageLoadsAboveSizeThreshold,1769706784667000000,1769706844745000000,0
StorageLockContext.competingThreads.avg,1769706784667000000,1769706844745000000,0.0
FilePageCache.maxCacheSizeInBytes,1769706784667000000,1769706844745000000,152068096
FilePageCacheLockFree.heapBytesInUse,1769706784667000000,1769706844745000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1769706784667000000,1769706844745000000,0
FilePageCache.pageFastCacheHits,1769706784667000000,1769706844745000000,15347
FilePageCacheLockFree.totalBytesRead,1769706784667000000,1769706844745000000,0
StreamlinedBlobStorage.recordsDeleted,1769706784667000000,1769706844745000000,59
MappedFileStorage.totalBytesMapped,1769706784667000000,1769706844745000000,261357568
FilePageCacheLockFree.housekeeperTurnsSkipped,1769706784667000000,1769706844745000000,0
FilePageCache.uncachedFileAccess,1769706784667000000,1769706844745000000,115
FilePageCacheLockFree.totalBytesRequested,1769706784667000000,1769706844745000000,0
StorageLockContext.competingThreads.90P,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesWritten,1769706784667000000,1769706844745000000,0
DirectByteBufferAllocator.misses,1769706784667000000,1769706844745000000,148
DirectByteBufferAllocator.reclaimed,1769706784667000000,1769706844745000000,3
StorageLockContext.competingThreads.max,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesWriteMs,1769706784667000000,1769706844745000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1769706784667000000,1769706844745000000,0
FilePageCacheLockFree.totalPagesReadMs,1769706784667000000,1769706844745000000,0
StreamlinedBlobStorage.recordsAllocated,1769706784667000000,1769706844745000000,769398
FilePageCacheLockFree.totalPagesRequested,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1769706784667000000,1769706844745000000,0
jps.save.changed.project.entities.ms,1769706784667000000,1769706844745000000,0
jps.global.get.library.by.name.ms,1769706784667000000,1769706844745000000,0
workspaceModel.sync.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1769706784667000000,1769706844745000000,28
workspaceModel.mutableEntityStorage.has.same.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.instances.count,1769706784667000000,1769706844745000000,27
jps.library.entities.serializer.load.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1769706784667000000,1769706844745000000,0
jps.reload.project.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.do.save.caches.ms,1769706784667000000,1769706844745000000,37
workspaceModel.mutableEntityStorage.referrers.ms,1769706784667000000,1769706844745000000,0
jps.project.serializers.load.ms,1769706784667000000,1769706844745000000,23
workspaceModel.mutableEntityStorage.resolve.ms,1769706784667000000,1769706844745000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1769706784667000000,1769706844745000000,1
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1769706784667000000,1769706844745000000,4
jps.project.serializers.save.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1769706784667000000,1769706844745000000,0
jps.library.entities.serializer.save.entities.ms,1769706784667000000,1769706844745000000,0
jps.global.get.libraries.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1769706784667000000,1769706844745000000,0
jps.global.initialize.library.bridges.ms,1769706784667000000,1769706844745000000,0
jps.artifact.entities.serializer.save.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.global.apply.state.to.project.ms,1769706784667000000,1769706844745000000,35
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1769706784667000000,1769706844745000000,0
jps.facet.change.listener.process.change.events.ms,1769706784667000000,1769706844745000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1769706784667000000,1769706844745000000,1
jps.module.iml.entities.serializer.load.entities.ms,1769706784667000000,1769706844745000000,13
workspaceModel.mutableEntityStorage.collect.changes.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1769706784667000000,1769706844745000000,1
jps.global.handle.changed.events.ms,1769706784667000000,1769706844745000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1769706784667000000,1769706844745000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1769706784667000000,1769706844745000000,0
workspaceModel.orphan.listener.update.ms,1769706784667000000,1769706844745000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1769706784667000000,1769706844745000000,7
workspaceModel.global.updates.count,1769706784667000000,1769706844745000000,1
jps.facet.change.listener.before.change.events.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1769706784667000000,1769706844745000000,350
workspaceModel.delayed.project.synchronizer.sync.ms,1769706784667000000,1769706844745000000,38
workspaceModel.mutableEntityStorage.put.entity.ms,1769706784667000000,1769706844745000000,2
workspaceModel.save.cache.to.file.ms,1769706784667000000,1769706844745000000,41
workspaceModel.moduleBridge.update.option.ms,1769706784667000000,1769706844745000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1769706784667000000,1769706844745000000,0
jps.load.initial.state.ms,1769706784667000000,1769706844745000000,36
workspaceModel.moduleBridge.facet.initialization.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1769706784667000000,1769706844745000000,0
workspaceModel.load.cache.metadata.from.file.ms,1769706784667000000,1769706844745000000,15
jps.save.global.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1769706784667000000,1769706844745000000,2
jps.apply.loaded.storage.ms,1769706784667000000,1769706844745000000,9
jps.global.get.library.ms,1769706784667000000,1769706844745000000,0
workspaceModel.global.updates.ms,1769706784667000000,1769706844745000000,6
jps.global.handle.before.change.events.ms,1769706784667000000,1769706844745000000,0
jps.artifact.entities.serializer.load.entities.ms,1769706784667000000,1769706844745000000,0
workspaceModel.load.cache.from.file.ms,1769706784667000000,1769706844745000000,117
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1769706784667000000,1769706844745000000,0
jps.global.initialize.library.bridges.after.loading.ms,1769706784667000000,1769706844745000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1769706784667000000,1769706844745000000,19
workspaceModel.moduleBridge.before.changed.ms,1769706784667000000,1769706844745000000,0
jps.storage.jps.conf.reader.load.component.ms,1769706784667000000,1769706844745000000,3
jps.facet.change.listener.init.bridge.ms,1769706784667000000,1769706844745000000,0
jps.load.project.to.empty.storage.ms,1769706784667000000,1769706844745000000,27
jps.app.storage.content.reader.load.component.ms,1769706784667000000,1769706844745000000,6
jps.module.iml.entities.serializer.save.entities.ms,1769706784667000000,1769706844745000000,0
Indexes.allKeys.lookupDuration90PMs,1769706784667000000,1769706844745000000,0.0
Indexes.stubs.lookups,1769706784667000000,1769706844745000000,0
Indexing.cache.totalCacheMisses,1769706784667000000,1769706844745000000,9645
Indexing.cache.totalCacheAccesses,1769706784667000000,1769706844745000000,9819
Indexes.allKeys.lookupDurationMaxMs,1769706784667000000,1769706844745000000,0.0
Indexes.allKeys.lookups,1769706784667000000,1769706844745000000,0
Indexes.stubs.lookupDurationAvgMs,1769706784667000000,1769706844745000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1769706784667000000,1769706844745000000,4
Indexing.totalTimeIndexersSleptMs,1769706784667000000,1769706844745000000,0
IndexesFlusher.totalContentionQuotaSpent,1769706784667000000,1769706844745000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1769706784667000000,1769706844745000000,5
IndexesFlusher.totalFlushes,1769706784667000000,1769706844745000000,60
Indexes.entries.lookups,1769706784667000000,1769706844745000000,52
Indexing.writesQueuedMin,1769706784667000000,1769706844745000000,9223372036854775807
Indexing.writer_1.totalTimeSpentWritingMs,1769706784667000000,1769706844745000000,1
Indexes.entries.lookupDuration90PMs,1769706784667000000,1769706844745000000,0.0
Indexes.entries.lookupDurationAvgMs,1769706784667000000,1769706844745000000,0.0
Indexes.stubs.lookupDurationMaxMs,1769706784667000000,1769706844745000000,0.0
IndexesFlusher.totalFlushesRetried,1769706784667000000,1769706844745000000,0
Indexes.stubs.lookupDuration90PMs,1769706784667000000,1769706844745000000,0.0
Indexes.entries.lookupDurationMaxMs,1769706784667000000,1769706844745000000,0.0
IndexesFlusher.totalFlushingTimeUs,1769706784667000000,1769706844745000000,112043
Indexing.writer_3.totalTimeSpentWritingMs,1769706784667000000,1769706844745000000,0
Indexing.writesQueuedMax,1769706784667000000,1769706844745000000,0
Indexes.allKeys.lookupDurationAvgMs,1769706784667000000,1769706844745000000,0.0
Indexing.cache.totalCacheEvicted,1769706784667000000,1769706844745000000,9616
cacheStateStorage.set.counter,1769706844745000000,1769706904689000000,0
cacheStateStorage.set.duration,1769706844745000000,1769706904689000000,0
cacheStateStorage.get.duration,1769706844745000000,1769706904689000000,0
cacheStateStorage.get.counter,1769706844745000000,1769706904689000000,0
AWTEventQueue.eventsDispatched,1769706844745000000,1769706904689000000,15
NonBlockingReadAction.failedExecutionsCount,1769706844745000000,1769706904689000000,3
FlushQueue.executionTimeMaxNs,1769706844745000000,1769706904689000000,28415
NonBlockingReadAction.failedExecutionTimeUs,1769706844745000000,1769706904689000000,447
FlushQueue.queueSizeAvg,1769706844745000000,1769706904689000000,0.14285714285714285
ReadAction.executionsCount,1769706844745000000,1769706904689000000,85876
AWTEventQueue.dispatchTimeMaxNs,1769706844745000000,1769706904689000000,164863
FlushQueue.tasksExecuted,1769706844745000000,1769706904689000000,7
FlushQueue.waitingTimeMaxNs,1769706844745000000,1769706904689000000,44031
AWTEventQueue.dispatchTime90PNs,1769706844745000000,1769706904689000000,162815
NonBlockingReadAction.finalizedExecutionTimeUs,1769706844745000000,1769706904689000000,13416
AWTEventQueue.dispatchTimeTotalNS,1769706844745000000,1769706904689000000,369919457
FlushQueue.executionTimeAvgNs,1769706844745000000,1769706904689000000,22395.428571428572
FlushQueue.waitingTimeAvgNs,1769706844745000000,1769706904689000000,36105.142857142855
NonBlockingReadAction.finalizedExecutionsCount,1769706844745000000,1769706904689000000,282
FlushQueue.queueSize90P,1769706844745000000,1769706904689000000,1
FlushQueue.waitingTime90PNs,1769706844745000000,1769706904689000000,44031
FlushQueue.queueSizeMax,1769706844745000000,1769706904689000000,1
FlushQueue.executionTime90PNs,1769706844745000000,1769706904689000000,28415
WriteAction.executionsCount,1769706844745000000,1769706904689000000,0
AWTEventQueue.dispatchTimeAvgNs,1769706844745000000,1769706904689000000,83625.6
writeAction.max.wait.ms,1769706844745000000,1769706904689000000,13
writeAction.median.wait.ms,1769706844745000000,1769706904689000000,0
writeAction.wait.ms,1769706844745000000,1769706904689000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1769706844745000000,1769706904689000000,0
writeAction.count,1769706844745000000,1769706904689000000,0
DiskQueryRelay.tasksRequested,1769706844745000000,1769706904689000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1769706844745000000,1769706904689000000,0
DiskQueryRelay.tasksExecuted,1769706844745000000,1769706904689000000,0
FileNameCache.queries,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsStoredSize,1769706844745000000,1769706904689000000,0
VFS.fileByIdCache.misses,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsDeduplicated,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsRead,1769706844745000000,1769706904689000000,0
VFS.invertedFileNameIndex.requests,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsStored,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsUncompressedSize,1769706844745000000,1769706904689000000,0
VFS.fileChildByName,1769706844745000000,1769706904689000000,0
FileNameCache.totalMisses,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsStoredCompressed,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsReadDecompressed,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1769706844745000000,1769706904689000000,0
VFS.fileByIdCache.hits,1769706844745000000,1769706904689000000,0
VFS.contentStorage.recordsReadSize,1769706844745000000,1769706904689000000,0
workspaceModel.replace.project.model.ms,1769706844745000000,1769706904689000000,0
workspaceModel.init.bridges.ms,1769706844745000000,1769706904689000000,0
workspaceModel.update.unloaded.entities.ms,1769706844745000000,1769706904689000000,0
workspaceModel.updates.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1769706844745000000,1769706904689000000,0
workspaceModel.loading.from.cache.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValue.calculated.count,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValue.clear.count,1769706844745000000,1769706904689000000,0
workspaceModel.pre.handlers.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.instances.count,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1769706844745000000,1769706904689000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1769706844745000000,1769706904689000000,0
workspaceModel.to.snapshot.ms,1769706844745000000,1769706904689000000,0
workspaceModel.loading.total.ms,1769706844745000000,1769706904689000000,0
workspaceModel.on.before.changed.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1769706844745000000,1769706904689000000,0
workspaceModel.full.replace.project.model.ms,1769706844745000000,1769706904689000000,0
workspaceModel.initializing.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValue.from.cache.count,1769706844745000000,1769706904689000000,2
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValue.total.get.count,1769706844745000000,1769706904689000000,2
workspaceModel.on.changed.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.init.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1769706844745000000,1769706904689000000,0
workspaceModel.check.recursive.update.ms,1769706844745000000,1769706904689000000,0
workspaceModel.collect.changes.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1769706844745000000,1769706904689000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1769706844745000000,1769706904689000000,0
workspaceModel.updates.count,1769706844745000000,1769706904689000000,0
workspaceModel.cachedValueWithParameters.clear.count,1769706844745000000,1769706904689000000,0
workspaceModel.updates.precise.ms,1769706844745000000,1769706904689000000,0
JVM.usedHeapBytes,1769706844745000000,1769706904689000000,454531408
JVM.maxThreadCount,1769706844745000000,1769706904689000000,204
OS.loadAverage,1769706844745000000,1769706904689000000,1.47265625
JVM.GC.collectionTimesMs,1769706844745000000,1769706904689000000,5
JVM.threadCount,1769706844745000000,1769706904689000000,57
JVM.totalDirectByteBuffersBytes,1769706844745000000,1769706904689000000,157263485
JVM.GC.collections,1769706844745000000,1769706904689000000,1
JVM.totalBytesAllocated,1769706844745000000,1769706904689000000,98274024
JVM.totalTimeAtSafepointsMs,1769706844745000000,1769706904689000000,6
JVM.usedNativeBytes,1769706844745000000,1769706904689000000,384591408
JVM.maxHeapBytes,1769706844745000000,1769706904689000000,4196401152
JVM.totalCpuTimeMs,1769706844745000000,1769706904689000000,2140
