# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
writeAction.wait.ms,1769801602708000000,1769801662139000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1769801602708000000,1769801662139000000,450063
writeAction.median.wait.ms,1769801602708000000,1769801662139000000,0
lexer.Python.time.ns,1769801602708000000,1769801662139000000,176283211
parser.RELAX-NG.time.ns,1769801602708000000,1769801662139000000,1448296
parser.RELAX-NG.size.bytes,1769801602708000000,1769801662139000000,117
lexer.Requirements.time.ns,1769801602708000000,1769801662139000000,236193
parser.Requirements.time.ns,1769801602708000000,1769801662139000000,13319138
writeAction.max.wait.ms,1769801602708000000,1769801662139000000,1
lexer.RELAX-NG.time.ns,1769801602708000000,1769801662139000000,1048577
VFS.fileChildByName,1769801602708000000,1769801662139000000,92521
VFS.fileByIdCache.hits,1769801602708000000,1769801662139000000,0
VFS.contentStorage.recordsReadSize,1769801602708000000,1769801662139000000,824311
VFS.contentStorage.recordsStored,1769801602708000000,1769801662139000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1769801602708000000,1769801662139000000,8476
FileNameCache.totalMisses,1769801602708000000,1769801662139000000,6592
VFS.contentStorage.recordsUncompressedSize,1769801602708000000,1769801662139000000,0
VFS.contentStorage.recordsStoredCompressed,1769801602708000000,1769801662139000000,0
FileNameCache.queries,1769801602708000000,1769801662139000000,230016
VFS.contentStorage.recordsRead,1769801602708000000,1769801662139000000,113
VFS.contentStorage.recordsReadDecompressed,1769801602708000000,1769801662139000000,15
VFS.contentStorage.recordsStoredSize,1769801602708000000,1769801662139000000,0
VFS.contentStorage.recordsDeduplicated,1769801602708000000,1769801662139000000,0
VFS.fileByIdCache.misses,1769801602708000000,1769801662139000000,5837
VFS.invertedFileNameIndex.requests,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1769801602708000000,1769801662139000000,0
workspaceModel.load.cache.from.file.ms,1769801602708000000,1769801662139000000,110
workspaceModel.mutableEntityStorage.modify.entity.ms,1769801602708000000,1769801662139000000,1
jps.global.initialize.library.bridges.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1769801602708000000,1769801662139000000,1
workspaceModel.moduleManagerBridge.create.module.instance.ms,1769801602708000000,1769801662139000000,0
jps.global.initialize.library.bridges.after.loading.ms,1769801602708000000,1769801662139000000,0
jps.facet.change.listener.before.change.events.ms,1769801602708000000,1769801662139000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1769801602708000000,1769801662139000000,0
jps.global.get.library.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1769801602708000000,1769801662139000000,8
workspaceModel.moduleManagerBridge.load.all.modules.ms,1769801602708000000,1769801662139000000,27
workspaceModel.global.updates.count,1769801602708000000,1769801662139000000,1
workspaceModel.moduleBridge.facet.initialization.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1769801602708000000,1769801662139000000,4
workspaceModel.mutableEntityStorage.add.entity.ms,1769801602708000000,1769801662139000000,25
workspaceModel.mutableEntityStorage.referrers.ms,1769801602708000000,1769801662139000000,0
workspaceModel.save.cache.to.file.ms,1769801602708000000,1769801662139000000,40
workspaceModel.moduleManagerBridge.newModule.ms,1769801602708000000,1769801662139000000,0
jps.save.changed.project.entities.ms,1769801602708000000,1769801662139000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1769801602708000000,1769801662139000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1769801602708000000,1769801662139000000,0
workspaceModel.moduleBridge.before.changed.ms,1769801602708000000,1769801662139000000,0
jps.apply.loaded.storage.ms,1769801602708000000,1769801662139000000,8
workspaceModel.delayed.project.synchronizer.sync.ms,1769801602708000000,1769801662139000000,48
jps.library.entities.serializer.load.entities.ms,1769801602708000000,1769801662139000000,0
workspaceModel.do.save.caches.ms,1769801602708000000,1769801662139000000,37
jps.facet.change.listener.init.bridge.ms,1769801602708000000,1769801662139000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1769801602708000000,1769801662139000000,1
workspaceModel.sync.entities.ms,1769801602708000000,1769801662139000000,0
jps.app.storage.content.reader.load.component.ms,1769801602708000000,1769801662139000000,5
workspaceModel.mutableEntityStorage.entities.by.source.ms,1769801602708000000,1769801662139000000,0
jps.global.handle.changed.events.ms,1769801602708000000,1769801662139000000,0
jps.artifact.entities.serializer.load.entities.ms,1769801602708000000,1769801662139000000,0
jps.module.iml.entities.serializer.load.entities.ms,1769801602708000000,1769801662139000000,16
workspaceModel.mutableEntityStorage.resolve.ms,1769801602708000000,1769801662139000000,0
workspaceModel.orphan.listener.update.ms,1769801602708000000,1769801662139000000,1
workspaceModel.mutableEntityStorage.entities.ms,1769801602708000000,1769801662139000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1769801602708000000,1769801662139000000,0
jps.reload.project.entities.ms,1769801602708000000,1769801662139000000,0
jps.global.handle.before.change.events.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1769801602708000000,1769801662139000000,0
workspaceModel.moduleBridge.update.option.ms,1769801602708000000,1769801662139000000,0
jps.global.get.libraries.ms,1769801602708000000,1769801662139000000,0
jps.artifact.entities.serializer.save.entities.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.instances.count,1769801602708000000,1769801662139000000,27
jps.project.serializers.load.ms,1769801602708000000,1769801662139000000,32
workspaceModel.mutableEntityStorage.to.snapshot.ms,1769801602708000000,1769801662139000000,2
workspaceModel.moduleManagerBridge.build.module.graph.ms,1769801602708000000,1769801662139000000,0
jps.global.get.library.by.name.ms,1769801602708000000,1769801662139000000,0
jps.facet.change.listener.process.change.events.ms,1769801602708000000,1769801662139000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1769801602708000000,1769801662139000000,0
jps.save.global.entities.ms,1769801602708000000,1769801662139000000,18
workspaceModel.load.cache.metadata.from.file.ms,1769801602708000000,1769801662139000000,14
workspaceModel.global.apply.state.to.project.builder.ms,1769801602708000000,1769801662139000000,3
jps.load.project.to.empty.storage.ms,1769801602708000000,1769801662139000000,37
jps.storage.jps.conf.reader.load.component.ms,1769801602708000000,1769801662139000000,4
jps.module.iml.entities.serializer.save.entities.ms,1769801602708000000,1769801662139000000,0
jps.library.entities.serializer.save.entities.ms,1769801602708000000,1769801662139000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1769801602708000000,1769801662139000000,408
workspaceModel.global.apply.state.to.project.ms,1769801602708000000,1769801662139000000,40
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1769801602708000000,1769801662139000000,0
jps.app.storage.content.writer.save.component.ms,1769801602708000000,1769801662139000000,5
jps.load.initial.state.ms,1769801602708000000,1769801662139000000,68
jps.project.serializers.save.ms,1769801602708000000,1769801662139000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1769801602708000000,1769801662139000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1769801602708000000,1769801662139000000,3
workspaceModel.global.updates.ms,1769801602708000000,1769801662139000000,6
FilePageCacheLockFree.totalPagesAllocated,1769801662139000000,1769801722071000000,0
StreamlinedBlobStorage.recordsRelocated,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalBytesRequested,1769801662139000000,1769801722071000000,0
StorageLockContext.competingThreads.avg,1769801662139000000,1769801722071000000,0.0
FilePageCacheLockFree.totalPagesReadMs,1769801662139000000,1769801722071000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1769801662139000000,1769801722071000000,0
DirectByteBufferAllocator.reclaimed,1769801662139000000,1769801722071000000,0
DirectByteBufferAllocator.hits,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalPagesWritten,1769801662139000000,1769801722071000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1769801662139000000,1769801722071000000,154165248
FilePageCacheLockFree.totalPagesRequestsMs,1769801662139000000,1769801722071000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1769801662139000000,1769801722071000000,1
FilePageCacheLockFree.totalPagesWriteMs,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalBytesRead,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.heapBytesInUse,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.nativeBytesInUse,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalPagesHandedOver,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalBytesWritten,1769801662139000000,1769801722071000000,0
FilePageCache.maxCacheSizeInBytes,1769801662139000000,1769801722071000000,154165248
FilePageCache.uncachedFileAccess,1769801662139000000,1769801722071000000,4
FilePageCacheLockFree.totalPageAllocationsWaited,1769801662139000000,1769801722071000000,0
FilePageCache.capacityInBytes,1769801662139000000,1769801722071000000,503316478
DirectByteBufferAllocator.misses,1769801662139000000,1769801722071000000,1
DirectByteBufferAllocator.disposed,1769801662139000000,1769801722071000000,0
MappedFileStorage.totalBytesMapped,1769801662139000000,1769801722071000000,261357568
StorageLockContext.competingThreads.max,1769801662139000000,1769801722071000000,0
FilePageCache.totalPageDisposalsUs,1769801662139000000,1769801722071000000,2
MappedFileStorage.totalTimeSpentOnMappingUs,1769801662139000000,1769801722071000000,14362
StreamlinedBlobStorage.recordsDeleted,1769801662139000000,1769801722071000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1769801662139000000,1769801722071000000,0
FilePageCache.maxRegisteredFiles,1769801662139000000,1769801722071000000,252
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1769801662139000000,1769801722071000000,0
FilePageCache.totalPageLoadsUs,1769801662139000000,1769801722071000000,340
MappedFileStorage.storages,1769801662139000000,1769801722071000000,16
FilePageCache.disposedBuffers,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1769801662139000000,1769801722071000000,0
FilePageCache.pageHits,1769801662139000000,1769801722071000000,5
FilePageCacheLockFree.housekeeperTimeSpentMs,1769801662139000000,1769801722071000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1769801662139000000,1769801722071000000,0
FilePageCacheLockFree.totalPagesRequested,1769801662139000000,1769801722071000000,0
StorageLockContext.competingThreads.90P,1769801662139000000,1769801722071000000,0
FilePageCache.pageLoads,1769801662139000000,1769801722071000000,1
StreamlinedBlobStorage.recordsAllocated,1769801662139000000,1769801722071000000,0
FilePageCache.pageFastCacheHits,1769801662139000000,1769801722071000000,232
MappedFileStorage.totalPagesMapped,1769801662139000000,1769801722071000000,21
FilePageCacheLockFree.totalPagesReclaimed,1769801662139000000,1769801722071000000,0
Indexes.entries.lookupDuration90PMs,1769801662139000000,1769801722071000000,0.0
Indexes.stubs.lookupDurationAvgMs,1769801662139000000,1769801722071000000,0.0
Indexes.entries.lookupDurationMaxMs,1769801662139000000,1769801722071000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1769801662139000000,1769801722071000000,0.0
Indexing.cache.totalCacheEvicted,1769801662139000000,1769801722071000000,17
Indexes.allKeys.lookups,1769801662139000000,1769801722071000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1769801662139000000,1769801722071000000,0
Indexes.stubs.lookupDurationMaxMs,1769801662139000000,1769801722071000000,0.0
Indexing.writesQueuedMax,1769801662139000000,1769801722071000000,0
Indexes.stubs.lookupDuration90PMs,1769801662139000000,1769801722071000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1769801662139000000,1769801722071000000,0
Indexing.cache.totalCacheAccesses,1769801662139000000,1769801722071000000,105
Indexing.writer_1.totalTimeSpentWritingMs,1769801662139000000,1769801722071000000,0
Indexes.allKeys.lookupDurationMaxMs,1769801662139000000,1769801722071000000,0.0
IndexesFlusher.totalFlushesRetried,1769801662139000000,1769801722071000000,0
Indexes.allKeys.lookupDuration90PMs,1769801662139000000,1769801722071000000,0.0
Indexing.writesQueuedMin,1769801662139000000,1769801722071000000,9223372036854775807
Indexing.totalTimeIndexersSleptMs,1769801662139000000,1769801722071000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1769801662139000000,1769801722071000000,0
Indexing.cache.totalCacheMisses,1769801662139000000,1769801722071000000,17
Indexes.entries.lookupDurationAvgMs,1769801662139000000,1769801722071000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1769801662139000000,1769801722071000000,0
IndexesFlusher.totalFlushingTimeUs,1769801662139000000,1769801722071000000,39569
IndexesFlusher.totalFlushes,1769801662139000000,1769801722071000000,60
Indexes.entries.lookups,1769801662139000000,1769801722071000000,48
Indexes.stubs.lookups,1769801662139000000,1769801722071000000,0
cacheStateStorage.set.counter,1769801662139000000,1769801722071000000,0
cacheStateStorage.get.duration,1769801662139000000,1769801722071000000,16
cacheStateStorage.set.duration,1769801662139000000,1769801722071000000,0
cacheStateStorage.get.counter,1769801662139000000,1769801722071000000,3
JVM.totalSafepointCount,1769801662139000000,1769801722071000000,47
OS.loadAverage,1769801662139000000,1769801722071000000,1.43408203125
JVM.maxThreadCount,1769801662139000000,1769801722071000000,150
JVM.maxHeapBytes,1769801662139000000,1769801722071000000,4196401152
JVM.totalDirectByteBuffersBytes,1769801662139000000,1769801722071000000,156391337
JVM.GC.collectionTimesMs,1769801662139000000,1769801722071000000,33
JVM.totalBytesAllocated,1769801662139000000,1769801722071000000,493178880
JVM.totalTimeToSafepointsMs,1769801662139000000,1769801722071000000,4
JVM.totalTimeAtSafepointsMs,1769801662139000000,1769801722071000000,36
JVM.usedNativeBytes,1769801662139000000,1769801722071000000,354125536
JVM.newThreadsCount,1769801662139000000,1769801722071000000,6
JVM.GC.collections,1769801662139000000,1769801722071000000,5
JVM.usedHeapBytes,1769801662139000000,1769801722071000000,476573440
JVM.threadCount,1769801662139000000,1769801722071000000,75
