# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1769703631123000000,1769703691193000000,0
jps.module.iml.entities.serializer.load.entities.ms,1769703631123000000,1769703691193000000,15
NonBlockingReadAction.finalizedExecutionsCount,1769703631123000000,1769703691193000000,537
FlushQueue.queueSize90P,1769703631123000000,1769703691193000000,0
FlushQueue.queueSizeAvg,1769703631123000000,1769703691193000000,0.0
FlushQueue.queueSizeMax,1769703631123000000,1769703691193000000,0
AWTEventQueue.dispatchTime90PNs,1769703631123000000,1769703691193000000,0
NonBlockingReadAction.failedExecutionTimeUs,1769703631123000000,1769703691193000000,0
AWTEventQueue.eventsDispatched,1769703631123000000,1769703691193000000,0
AWTEventQueue.dispatchTimeMaxNs,1769703631123000000,1769703691193000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1769703631123000000,1769703691193000000,379416
AWTEventQueue.dispatchTimeAvgNs,1769703631123000000,1769703691193000000,0.0
NonBlockingReadAction.failedExecutionsCount,1769703631123000000,1769703691193000000,0
WriteAction.executionsCount,1769703631123000000,1769703691193000000,9
FlushQueue.waitingTime90PNs,1769703631123000000,1769703691193000000,0
FlushQueue.executionTimeAvgNs,1769703631123000000,1769703691193000000,0.0
FlushQueue.waitingTimeAvgNs,1769703631123000000,1769703691193000000,0.0
FlushQueue.tasksExecuted,1769703631123000000,1769703691193000000,0
FlushQueue.executionTime90PNs,1769703631123000000,1769703691193000000,0
FlushQueue.waitingTimeMaxNs,1769703631123000000,1769703691193000000,0
ReadAction.executionsCount,1769703631123000000,1769703691193000000,128045
FlushQueue.executionTimeMaxNs,1769703631123000000,1769703691193000000,0
AWTEventQueue.dispatchTimeTotalNS,1769703631123000000,1769703691193000000,4284072943
VFS.fileChildByName,1769703631123000000,1769703691193000000,97518
VFS.contentStorage.recordsReadDecompressed,1769703631123000000,1769703691193000000,22
VFS.contentStorage.recordsDeduplicated,1769703631123000000,1769703691193000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1769703631123000000,1769703691193000000,27217
VFS.contentStorage.recordsStoredSize,1769703631123000000,1769703691193000000,0
VFS.contentStorage.recordsStored,1769703631123000000,1769703691193000000,0
VFS.fileByIdCache.misses,1769703631123000000,1769703691193000000,5104
VFS.invertedFileNameIndex.requests,1769703631123000000,1769703691193000000,0
VFS.contentStorage.recordsReadSize,1769703631123000000,1769703691193000000,894848
VFS.fileByIdCache.hits,1769703631123000000,1769703691193000000,0
FileNameCache.totalMisses,1769703631123000000,1769703691193000000,7232
VFS.contentStorage.recordsUncompressedSize,1769703631123000000,1769703691193000000,0
VFS.contentStorage.recordsStoredCompressed,1769703631123000000,1769703691193000000,0
FileNameCache.queries,1769703631123000000,1769703691193000000,335936
VFS.contentStorage.recordsRead,1769703631123000000,1769703691193000000,75
Indexes.allKeys.lookupDurationMaxMs,1769703631123000000,1769703691193000000,0.0
IndexesFlusher.totalFlushes,1769703631123000000,1769703691193000000,60
IndexesFlusher.totalContentionQuotaSpent,1769703631123000000,1769703691193000000,0
Indexing.cache.totalCacheMisses,1769703631123000000,1769703691193000000,8453
Indexes.entries.lookupDurationMaxMs,1769703631123000000,1769703691193000000,0.0
Indexes.entries.lookups,1769703631123000000,1769703691193000000,51
Indexes.allKeys.lookupDuration90PMs,1769703631123000000,1769703691193000000,0.0
Indexing.cache.totalCacheAccesses,1769703631123000000,1769703691193000000,8590
Indexing.writer_2.totalTimeSpentWritingMs,1769703631123000000,1769703691193000000,0
Indexing.totalTimeIndexersSleptMs,1769703631123000000,1769703691193000000,0
Indexes.stubs.lookupDurationAvgMs,1769703631123000000,1769703691193000000,0.0
Indexes.entries.lookupDuration90PMs,1769703631123000000,1769703691193000000,0.0
Indexing.writesQueuedMax,1769703631123000000,1769703691193000000,0
Indexes.entries.lookupDurationAvgMs,1769703631123000000,1769703691193000000,0.0
IndexesFlusher.totalFlushesRetried,1769703631123000000,1769703691193000000,0
Indexes.allKeys.lookups,1769703631123000000,1769703691193000000,0
Indexing.cache.totalCacheEvicted,1769703631123000000,1769703691193000000,8425
Indexes.allKeys.lookupDurationAvgMs,1769703631123000000,1769703691193000000,0.0
Indexes.stubs.lookupDuration90PMs,1769703631123000000,1769703691193000000,0.0
Indexes.stubs.lookups,1769703631123000000,1769703691193000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1769703631123000000,1769703691193000000,0
Indexing.writesQueuedMin,1769703631123000000,1769703691193000000,9223372036854775807
Indexes.stubs.lookupDurationMaxMs,1769703631123000000,1769703691193000000,0.0
Indexing.writer_0.totalTimeSpentWritingMs,1769703631123000000,1769703691193000000,0
IndexesFlusher.totalFlushingTimeUs,1769703631123000000,1769703691193000000,82274
Indexing.writer_3.totalTimeSpentWritingMs,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1769703631123000000,1769703691193000000,0
workspaceModel.cachedValue.calculated.count,1769703631123000000,1769703691193000000,8
workspaceModel.loading.total.ms,1769703631123000000,1769703691193000000,95
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1769703631123000000,1769703691193000000,0
workspaceModel.check.recursive.update.ms,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1769703631123000000,1769703691193000000,0
workspaceModel.cachedValue.total.get.count,1769703631123000000,1769703691193000000,6787
workspaceModel.workspaceFileIndexData.processFileSets.ms,1769703631123000000,1769703691193000000,0
workspaceModel.updates.ms,1769703631123000000,1769703691193000000,31
workspaceModel.replace.project.model.ms,1769703631123000000,1769703691193000000,0
workspaceModel.pre.handlers.ms,1769703631123000000,1769703691193000000,0
workspaceModel.loading.from.cache.ms,1769703631123000000,1769703691193000000,90
workspaceModel.cachedValueWithParameters.total.get.count,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1769703631123000000,1769703691193000000,0
workspaceModel.updates.precise.ms,1769703631123000000,1769703691193000000,8
workspaceModel.workspaceFileIndexData.markDirty.ms,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1769703631123000000,1769703691193000000,3163
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1769703631123000000,1769703691193000000,165
workspaceModel.entityStorageSnapshotImpl.instances.count,1769703631123000000,1769703691193000000,19
workspaceModel.workspaceFileIndexData.init.ms,1769703631123000000,1769703691193000000,94
workspaceModel.update.unloaded.entities.ms,1769703631123000000,1769703691193000000,0
workspaceModel.cachedValue.from.cache.count,1769703631123000000,1769703691193000000,6779
workspaceModel.cachedValueWithParameters.from.cache.count,1769703631123000000,1769703691193000000,0
workspaceModel.cachedValue.clear.count,1769703631123000000,1769703691193000000,0
workspaceModel.collect.changes.ms,1769703631123000000,1769703691193000000,0
workspaceModel.init.bridges.ms,1769703631123000000,1769703691193000000,2
workspaceModel.full.replace.project.model.ms,1769703631123000000,1769703691193000000,2
workspaceModel.on.before.changed.ms,1769703631123000000,1769703691193000000,14
workspaceModel.updates.count,1769703631123000000,1769703691193000000,3
workspaceModel.initializing.ms,1769703631123000000,1769703691193000000,2
workspaceModel.cachedValueWithParameters.clear.count,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1769703631123000000,1769703691193000000,0
workspaceModel.to.snapshot.ms,1769703631123000000,1769703691193000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1769703631123000000,1769703691193000000,0
workspaceModel.workspaceFileIndexData.instances.count,1769703631123000000,1769703691193000000,1
workspaceModel.on.changed.ms,1769703631123000000,1769703691193000000,5
DirectByteBufferAllocator.misses,1769703631123000000,1769703691193000000,133
MappedFileStorage.totalPagesMapped,1769703631123000000,1769703691193000000,21
FilePageCacheLockFree.nativeBytesInUse,1769703631123000000,1769703691193000000,0
FilePageCache.disposedBuffers,1769703631123000000,1769703691193000000,3
StorageLockContext.competingThreads.max,1769703631123000000,1769703691193000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalBytesRequested,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesWritten,1769703631123000000,1769703691193000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1769703631123000000,1769703691193000000,6824
FilePageCacheLockFree.totalBytesWritten,1769703631123000000,1769703691193000000,0
DirectByteBufferAllocator.disposed,1769703631123000000,1769703691193000000,0
DirectByteBufferAllocator.hits,1769703631123000000,1769703691193000000,3
MappedFileStorage.storages,1769703631123000000,1769703691193000000,16
FilePageCacheLockFree.housekeeperTurnsDone,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesWriteMs,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesReadMs,1769703631123000000,1769703691193000000,0
FilePageCache.uncachedFileAccess,1769703631123000000,1769703691193000000,91
FilePageCacheLockFree.totalHeapBytesReclaimed,1769703631123000000,1769703691193000000,0
DirectByteBufferAllocator.reclaimed,1769703631123000000,1769703691193000000,3
FilePageCacheLockFree.totalPagesRequestsMs,1769703631123000000,1769703691193000000,0
StreamlinedBlobStorage.recordsRelocated,1769703631123000000,1769703691193000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1769703631123000000,1769703691193000000,36511422
StreamlinedBlobStorage.recordsDeleted,1769703631123000000,1769703691193000000,59
FilePageCacheLockFree.totalHeapBytesAllocated,1769703631123000000,1769703691193000000,0
FilePageCache.maxRegisteredFiles,1769703631123000000,1769703691193000000,252
FilePageCacheLockFree.totalClosedStoragesReclaimed,1769703631123000000,1769703691193000000,0
FilePageCache.capacityInBytes,1769703631123000000,1769703691193000000,503316478
MappedFileStorage.totalBytesMapped,1769703631123000000,1769703691193000000,261357568
StreamlinedBlobStorage.recordsAllocated,1769703631123000000,1769703691193000000,769390
FilePageCacheLockFree.housekeeperTimeSpentMs,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesRequested,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesAllocated,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.heapBytesInUse,1769703631123000000,1769703691193000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1769703631123000000,1769703691193000000,0
StorageLockContext.competingThreads.90P,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1769703631123000000,1769703691193000000,0
FilePageCache.maxCacheSizeInBytes,1769703631123000000,1769703691193000000,137379840
FilePageCacheLockFree.housekeeperTurnsSkipped,1769703631123000000,1769703691193000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1769703631123000000,1769703691193000000,137379840
StorageLockContext.competingThreads.avg,1769703631123000000,1769703691193000000,0.0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1769703631123000000,1769703691193000000,71268124
FileChannelInterruptsRetryer.totalRetriedAttempts,1769703631123000000,1769703691193000000,0
FilePageCache.totalPageLoadsUs,1769703631123000000,1769703691193000000,190835
FilePageCache.pageLoads,1769703631123000000,1769703691193000000,136
FilePageCacheLockFree.totalPagesHandedOver,1769703631123000000,1769703691193000000,0
FilePageCache.pageFastCacheHits,1769703631123000000,1769703691193000000,12243
FilePageCacheLockFree.totalBytesRead,1769703631123000000,1769703691193000000,0
FilePageCache.pageHits,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalPagesReclaimed,1769703631123000000,1769703691193000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1769703631123000000,1769703691193000000,0
FilePageCache.totalPageDisposalsUs,1769703631123000000,1769703691193000000,412
JVM.maxThreadCount,1769703631123000000,1769703691193000000,145
JVM.GC.collections,1769703631123000000,1769703691193000000,46
JVM.newThreadsCount,1769703631123000000,1769703691193000000,164
JVM.totalCpuTimeMs,1769703631123000000,1769703691193000000,46840
JVM.threadCount,1769703631123000000,1769703691193000000,142
JVM.usedHeapBytes,1769703631123000000,1769703691193000000,795648152
JVM.maxHeapBytes,1769703631123000000,1769703691193000000,4196401152
JVM.totalDirectByteBuffersBytes,1769703631123000000,1769703691193000000,141038255
OS.loadAverage,1769703631123000000,1769703691193000000,1.9814453125
JVM.totalTimeAtSafepointsMs,1769703631123000000,1769703691193000000,317
JVM.totalBytesAllocated,1769703631123000000,1769703691193000000,3598630440
JVM.totalTimeToSafepointsMs,1769703631123000000,1769703691193000000,33
JVM.totalSafepointCount,1769703631123000000,1769703691193000000,189
JVM.GC.collectionTimesMs,1769703631123000000,1769703691193000000,295
JVM.usedNativeBytes,1769703631123000000,1769703691193000000,340238552
lexer.RELAX-NG.time.ns,1769703631123000000,1769703691193000000,3130687
writeAction.count,1769703631123000000,1769703691193000000,9
parser.HTML.time.ns,1769703631123000000,1769703691193000000,23416348
DiskQueryRelay.taskWaitingTotalTimeUs,1769703631123000000,1769703691193000000,532134
DiskQueryRelay.taskExecutionTotalTimeUs,1769703631123000000,1769703691193000000,269572
parser.PythonStub.size.bytes,1769703631123000000,1769703691193000000,147726
lexer.RELAX-NG.size.bytes,1769703631123000000,1769703691193000000,351
DiskQueryRelay.tasksRequested,1769703631123000000,1769703691193000000,2186
lexer.Python.time.ns,1769703631123000000,1769703691193000000,75715627
writeAction.wait.ms,1769703631123000000,1769703691193000000,1
parser.Requirements.time.ns,1769703631123000000,1769703691193000000,5520568
writeAction.median.wait.ms,1769703631123000000,1769703691193000000,0
lexer.PythonStub.size.bytes,1769703631123000000,1769703691193000000,147726
parser.PythonStub.time.ns,1769703631123000000,1769703691193000000,44828740
parser.RELAX-NG.size.bytes,1769703631123000000,1769703691193000000,351
parser.HTML.size.bytes,1769703631123000000,1769703691193000000,3510
lexer.Requirements.time.ns,1769703631123000000,1769703691193000000,124626
parser.Python.time.ns,1769703631123000000,1769703691193000000,294978410
writeAction.max.wait.ms,1769703631123000000,1769703691193000000,1
lexer.HTML.size.bytes,1769703631123000000,1769703691193000000,3510
lexer.PythonStub.time.ns,1769703631123000000,1769703691193000000,27888338
DiskQueryRelay.tasksExecuted,1769703631123000000,1769703691193000000,2186
parser.RELAX-NG.time.ns,1769703631123000000,1769703691193000000,1695089
parser.Python.size.bytes,1769703631123000000,1769703691193000000,109472
lexer.Python.size.bytes,1769703631123000000,1769703691193000000,109472
lexer.Requirements.size.bytes,1769703631123000000,1769703691193000000,26
parser.Requirements.size.bytes,1769703631123000000,1769703691193000000,26
lexer.HTML.time.ns,1769703631123000000,1769703691193000000,37635589
cacheStateStorage.set.counter,1769703691193000000,1769703751141000000,0
cacheStateStorage.get.duration,1769703691193000000,1769703751141000000,104
cacheStateStorage.get.counter,1769703691193000000,1769703751141000000,12
cacheStateStorage.set.duration,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1769703691193000000,1769703751141000000,0
jps.save.changed.project.entities.ms,1769703691193000000,1769703751141000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1769703691193000000,1769703751141000000,0
jps.storage.jps.conf.reader.load.component.ms,1769703691193000000,1769703751141000000,0
jps.global.get.library.by.name.ms,1769703691193000000,1769703751141000000,0
jps.artifact.entities.serializer.load.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1769703691193000000,1769703751141000000,0
jps.apply.loaded.storage.ms,1769703691193000000,1769703751141000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1769703691193000000,1769703751141000000,0
jps.global.get.libraries.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1769703691193000000,1769703751141000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1769703691193000000,1769703751141000000,0
jps.save.global.entities.ms,1769703691193000000,1769703751141000000,39
jps.project.serializers.save.ms,1769703691193000000,1769703751141000000,1
jps.module.iml.entities.serializer.save.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.load.cache.from.file.ms,1769703691193000000,1769703751141000000,0
workspaceModel.sync.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.do.save.caches.ms,1769703691193000000,1769703751141000000,0
workspaceModel.global.updates.ms,1769703691193000000,1769703751141000000,0
jps.library.entities.serializer.save.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1769703691193000000,1769703751141000000,0
jps.facet.change.listener.process.change.events.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleBridge.before.changed.ms,1769703691193000000,1769703751141000000,0
jps.facet.change.listener.before.change.events.ms,1769703691193000000,1769703751141000000,0
workspaceModel.orphan.listener.update.ms,1769703691193000000,1769703751141000000,0
workspaceModel.load.cache.metadata.from.file.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1769703691193000000,1769703751141000000,0
jps.app.storage.content.writer.save.component.ms,1769703691193000000,1769703751141000000,8
jps.global.initialize.library.bridges.after.loading.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.entities.ms,1769703691193000000,1769703751141000000,0
jps.global.get.library.ms,1769703691193000000,1769703751141000000,0
workspaceModel.global.apply.state.to.project.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1769703691193000000,1769703751141000000,0
jps.global.handle.before.change.events.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1769703691193000000,1769703751141000000,0
jps.project.serializers.load.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1769703691193000000,1769703751141000000,0
jps.load.initial.state.ms,1769703691193000000,1769703751141000000,0
jps.load.project.to.empty.storage.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.instances.count,1769703691193000000,1769703751141000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1769703691193000000,1769703751141000000,0
jps.global.initialize.library.bridges.ms,1769703691193000000,1769703751141000000,0
workspaceModel.global.updates.count,1769703691193000000,1769703751141000000,0
workspaceModel.save.cache.to.file.ms,1769703691193000000,1769703751141000000,0
jps.library.entities.serializer.load.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1769703691193000000,1769703751141000000,0
jps.artifact.entities.serializer.save.entities.ms,1769703691193000000,1769703751141000000,0
jps.facet.change.listener.init.bridge.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleBridge.update.option.ms,1769703691193000000,1769703751141000000,0
jps.app.storage.content.reader.load.component.ms,1769703691193000000,1769703751141000000,0
jps.global.handle.changed.events.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1769703691193000000,1769703751141000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1769703691193000000,1769703751141000000,0
jps.reload.project.entities.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1769703691193000000,1769703751141000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1769703691193000000,1769703751141000000,0
jps.module.iml.entities.serializer.load.entities.ms,1769703691193000000,1769703751141000000,0
NonBlockingReadAction.finalizedExecutionsCount,1769703691193000000,1769703751141000000,1782
FlushQueue.queueSize90P,1769703691193000000,1769703751141000000,0
FlushQueue.queueSizeAvg,1769703691193000000,1769703751141000000,0.0
FlushQueue.queueSizeMax,1769703691193000000,1769703751141000000,0
AWTEventQueue.dispatchTime90PNs,1769703691193000000,1769703751141000000,0
NonBlockingReadAction.failedExecutionTimeUs,1769703691193000000,1769703751141000000,233
AWTEventQueue.eventsDispatched,1769703691193000000,1769703751141000000,0
AWTEventQueue.dispatchTimeMaxNs,1769703691193000000,1769703751141000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1769703691193000000,1769703751141000000,349991
AWTEventQueue.dispatchTimeAvgNs,1769703691193000000,1769703751141000000,0.0
NonBlockingReadAction.failedExecutionsCount,1769703691193000000,1769703751141000000,1
WriteAction.executionsCount,1769703691193000000,1769703751141000000,13
FlushQueue.waitingTime90PNs,1769703691193000000,1769703751141000000,0
FlushQueue.executionTimeAvgNs,1769703691193000000,1769703751141000000,0.0
